"source_business_id","legal_name","trading_names","registration_number","registration_country","incorporation_date","industry_code","declared_turnover_band","address_line","city","province","postcode","country","contact_phone","contact_email","status"
"BUS-00119","UD Makmur Digital","Makmur Digital","9979625599361","ID","2023-11-18","79112","2_5B_50B","Jl. Flamboyan No. 120","Makassar","Sulawesi Selatan","90111","ID","+628991497553","bus-00119@demo.example","ACTIVE"
"BUS-00120","PT Maju Bersama","Maju Bersama","9970090866494","ID","2016-04-07","53555","LT_300M","Jl. Cempaka No. 150","Palembang","Sumatera Selatan","30111","ID","+628993176736","bus-00120@mailuji.example","ACTIVE"
"BUS-00121","PT Makmur Digital","Makmur Digital","9994539384471","ID","2015-11-12","54448","LT_300M","Jl. Flamboyan No. 182","Denpasar","Bali","80111","ID","+628998016092","bus-00121@demo.example","ACTIVE"
"BUS-00122","CV Sejahtera Utama","Sejahtera Utama","9949234290217","ID","2018-01-10","37930","2_5B_50B","Jl. Dahlia No. 30","Makassar","Sulawesi Selatan","90111","ID","+628991057445","bus-00122@contoh.id","ACTIVE"
"BUS-00123","UD Lestari Digital","Lestari Digital","9990721128211","ID","2022-02-12","47099","LT_300M","Jl. Teratai No. 89","Surabaya","Jawa Timur","60111","ID","+628992501831","bus-00123@mailuji.example","ACTIVE"
"BUS-00124","CV Berkah Niaga","Berkah Niaga","9954579659887","ID","2019-09-22","76548","LT_300M","Jl. Teratai No. 72","Jakarta Pusat","DKI Jakarta","10110","ID","+628999738972","bus-00124@surelsintetis.id","ACTIVE"
"BUS-00125","PT Sinar Nusantara","Sinar Nusantara","9993425889709","ID","2018-10-28","56535","2_5B_50B","Jl. Bougenville No. 139","Medan","Sumatera Utara","20111","ID","+628999495723","bus-00125@mailuji.example","ACTIVE"
"BUS-00126","PT Sinar Perkasa","Sinar Perkasa","9921094632149","ID","2012-12-02","99419","LT_300M","Jl. Dahlia No. 130","Palembang","Sumatera Selatan","30111","ID","+628994892380","bus-00126@surelsintetis.id","ACTIVE"
"BUS-00127","PT Cemerlang Digital","Cemerlang Digital","9983114730606","ID","2018-08-25","79422","2_5B_50B","Jl. Teratai No. 82","Denpasar","Bali","80111","ID","+628994495018","bus-00127@mailuji.example","ACTIVE"
"BUS-00128","CV Harapan Bersama","Harapan Bersama","9963935671246","ID","2022-02-19","99824","2_5B_50B","Jl. Kenanga No. 20","Semarang","Jawa Tengah","50111","ID","+628994970886","bus-00128@demo.example","ACTIVE"
"BUS-00129","Koperasi Abadi Perkasa","Abadi Perkasa","9911722602124","ID","2020-05-02","12962","2_5B_50B","Jl. Anggrek No. 49","Makassar","Sulawesi Selatan","90111","ID","+628994030014","bus-00129@demo.example","ACTIVE"
"BUS-00130","Koperasi Mandiri Niaga","Mandiri Niaga","9967340239467","ID","2021-12-28","13576","LT_300M","Jl. Mawar No. 198","Yogyakarta","DI Yogyakarta","55111","ID","+628996441610","bus-00130@contoh.id","ACTIVE"
"BUS-00131","PT Jaya Nusantara","Jaya Nusantara","9923257095915","ID","2019-03-28","73967","300M_2_5B","Jl. Kenanga No. 120","Denpasar","Bali","80111","ID","+628998525047","bus-00131@demo.example","ACTIVE"
"BUS-00132","PT Sinar Nusantara","Sinar Nusantara","9973132709246","ID","2022-10-02","36501","LT_300M","Jl. Melati No. 166","Jakarta Pusat","DKI Jakarta","10110","ID","+628992599243","bus-00132@surelsintetis.id","ACTIVE"
"BUS-00133","CV Sentosa Digital","Sentosa Digital","9992257952296","ID","2025-08-24","32051","2_5B_50B","Jl. Bougenville No. 204","Yogyakarta","DI Yogyakarta","55111","ID","+628992321282","bus-00133@surelsintetis.id","ACTIVE"
"BUS-00134","CV Mandiri Logistik","Mandiri Logistik","9938126593121","ID","2012-11-18","99513","2_5B_50B","Jl. Kenanga No. 94","Medan","Sumatera Utara","20111","ID","+628991149858","bus-00134@demo.example","SUSPENDED"
"BUS-00135","PT Jaya Niaga","Jaya Niaga","9992282271020","ID","2018-06-01","13568","2_5B_50B","Jl. Mawar No. 184","Makassar","Sulawesi Selatan","90111","ID","+628993517464","bus-00135@mailuji.example","ACTIVE"
"BUS-00136","Koperasi Mandiri Utama","Mandiri Utama","9932720434545","ID","2018-07-07","46222","LT_300M","Jl. Cempaka No. 74","Yogyakarta","DI Yogyakarta","55111","ID","+628997749478","bus-00136@contoh.id","ACTIVE"
"BUS-00137","PT Sejahtera Bersama","Sejahtera Bersama","9947212570464","ID","2017-11-03","34934","GT_50B","Jl. Anggrek No. 113","Balikpapan","Kalimantan Timur","76111","ID","+628994973120","bus-00137@mailuji.example","ACTIVE"
"BUS-00138","Koperasi Harapan Niaga","Harapan Niaga","9938162694031","ID","2019-11-23","93501","GT_50B","Jl. Cempaka No. 148","Balikpapan","Kalimantan Timur","76111","ID","+628995296220","bus-00138@mailuji.example","ACTIVE"
"BUS-00139","CV Maju Niaga","Maju Niaga","9920283723005","ID","2015-05-03","13320","LT_300M","Jl. Anggrek No. 109","Semarang","Jawa Tengah","50111","ID","+628991956201","bus-00139@surelsintetis.id","ACTIVE"
"BUS-00140","PT Mandiri Bersama","Mandiri Bersama","9999833370925","ID","2025-02-10","35866","2_5B_50B","Jl. Flamboyan No. 214","Bandung","Jawa Barat","40111","ID","+628995348965","bus-00140@demo.example","ACTIVE"
"BUS-00141","Koperasi Lestari Logistik","Lestari Logistik","9972749036909","ID","2013-12-12","67378","2_5B_50B","Jl. Mawar No. 146","Makassar","Sulawesi Selatan","90111","ID","+628996911305","bus-00141@demo.example","ACTIVE"
"BUS-00142","Koperasi Sinar Utama","Sinar Utama","9988056028721","ID","2024-10-25","47141","2_5B_50B","Jl. Kenanga No. 200","Yogyakarta","DI Yogyakarta","55111","ID","+628994268045","bus-00142@mailuji.example","ACTIVE"
"BUS-00143","Koperasi Sentosa Bersama","Sentosa Bersama","9921129733181","ID","2017-08-14","44628","GT_50B","ALAMAT BELUM DIISI","Surabaya","Jawa Timur","60111","ID","+628995191753","bus-00143@demo.example","ACTIVE"
"BUS-00144","Koperasi Harapan Nusantara","Harapan Nusantara","9920304617463","ID","2021-11-28","61680","2_5B_50B","Jl. Flamboyan No. 153","Palembang","Sumatera Selatan","30111","ID","+628991359191","bus-00144@surelsintetis.id","ACTIVE"
"BUS-00145","CV Lestari Bersama","Lestari Bersama","9938610963206","ID","2018-01-03","59943","300M_2_5B","Jl. Dahlia No. 114","Jakarta Pusat","DKI Jakarta","10110","ID","+628998697914","bus-00145@contoh.id","ACTIVE"
"BUS-00146","UD Sentosa Digital","Sentosa Digital","9911896381622","ID","2024-11-05","73864","2_5B_50B","Jl. Flamboyan No. 228","Yogyakarta","DI Yogyakarta","55111","ID","+628999807646","bus-00146@contoh.id","ACTIVE"
"BUS-00147","Koperasi Mandiri Bersama","Mandiri Bersama","9932510772548","ID","2025-06-25","92453","300M_2_5B","Jl. Flamboyan No. 163","Yogyakarta","DI Yogyakarta","55111","ID","+628994520020","bus-00147@demo.example","ACTIVE"
"BUS-00148","PT Makmur Digital","Makmur Digital","9983080392900","ID","2012-10-16","67874","LT_300M","Jl. Mawar No. 6","Balikpapan","Kalimantan Timur","76111","ID","+628999420277","bus-00148@surelsintetis.id","ACTIVE"
"BUS-00149","CV Berkah Utama","Berkah Utama","9940562371401","ID","2024-04-06","34970","GT_50B","Jl. Mawar No. 9","Surabaya","Jawa Timur","60111","ID","+628994082657","bus-00149@mailuji.example","ACTIVE"
"BUS-00150","Koperasi Jaya Nusantara","Jaya Nusantara","9924515385568","ID","2019-08-03","82621","LT_300M","Jl. Cempaka No. 75","Balikpapan","Kalimantan Timur","76111","ID","+628995425589","bus-00150@mailuji.example","ACTIVE"
"BUS-00151","PT Abadi Bersama","Abadi Bersama","9926844460492","ID","2014-04-17","98268","2_5B_50B","Jl. Melati No. 100","Jakarta Pusat","DKI Jakarta","10110","ID","+628995817946","bus-00151@demo.example","ACTIVE"
"BUS-00152","Koperasi Sinar Utama","Sinar Utama","9950329648312","ID","2013-11-12","59104","LT_300M","Jl. Melati No. 214","Yogyakarta","DI Yogyakarta","55111","ID","+628998025066","bus-00152@surelsintetis.id","ACTIVE"
"BUS-00153","Koperasi Lestari Digital","Lestari Digital","9945457026334","ID","2025-08-25","76749","300M_2_5B","Jl. Kenanga No. 141","Balikpapan","Kalimantan Timur","76111","ID","+628995909348","bus-00153@mailuji.example","SUSPENDED"
"BUS-00154","UD Harapan Nusantara","Harapan Nusantara","9915904165522","ID","2016-03-24","59202","GT_50B","Jl. Teratai No. 86","Bandung","Jawa Barat","40111","ID","+628998546407","bus-00154@mailuji.example","ACTIVE"
"BUS-00155","PT Sentosa Digital","Sentosa Digital","9925199451500","ID","2024-03-22","92826","LT_300M","ALAMAT BELUM DIISI","Medan","Sumatera Utara","20111","ID","+628999117070","bus-00155@mailuji.example","ACTIVE"
"BUS-00156","UD Sejahtera Bersama","Sejahtera Bersama","9977164174255","ID","2024-03-31","61654","300M_2_5B","Jl. Melati No. 175","Denpasar","Bali","80111","ID","+628999001018","bus-00156@demo.example","ACTIVE"
"BUS-00157","Koperasi Lestari Bersama","Lestari Bersama","9980435021191","ID","2020-01-13","49662","2_5B_50B","Jl. Flamboyan No. 12","Semarang","Jawa Tengah","50111","ID","+628997063356","bus-00157@contoh.id","ACTIVE"
"BUS-00158","PT Abadi Digital","Abadi Digital","9967704331336","ID","2019-03-16","38192","300M_2_5B","Jl. Bougenville No. 140","Yogyakarta","DI Yogyakarta","55111","ID","+628996877073","bus-00158@contoh.id","ACTIVE"
"BUS-00159","UD Sentosa Perkasa","Sentosa Perkasa","9918145073519","ID","2021-02-24","36477","2_5B_50B","Jl. Kenanga No. 125","Semarang","Jawa Tengah","50111","ID","+628993924054","bus-00159@mailuji.example","ACTIVE"
"BUS-00160","CV Mandiri Perkasa","Mandiri Perkasa","9981264424454","ID","2021-12-01","25677","300M_2_5B","Jl. Melati No. 232","Bandung","Jawa Barat","40111","ID","+628993151196","bus-00160@contoh.id","ACTIVE"
"BUS-00161","UD Maju Niaga","Maju Niaga","9976509364137","ID","2020-08-06","72097","300M_2_5B","Jl. Anggrek No. 192","Medan","Sumatera Utara","20111","ID","+628999554369","bus-00161@mailuji.example","ACTIVE"
"BUS-00162","UD Abadi Niaga","Abadi Niaga","9986087140803","ID","2017-04-05","32874","2_5B_50B","Jl. Mawar No. 113","Jakarta Pusat","DKI Jakarta","10110","ID","+628991808482","bus-00162@mailuji.example","ACTIVE"
"BUS-00163","PT Cemerlang Utama","Cemerlang Utama","9952562082410","ID","2018-02-06","16381","2_5B_50B","Jl. Mawar No. 38","Balikpapan","Kalimantan Timur","76111","ID","+628994986970","bus-00163@mailuji.example","ACTIVE"
"BUS-00164","PT Jaya Niaga","Jaya Niaga","9983391804193","ID","2021-11-05","20084","LT_300M","Jl. Mawar No. 238","Yogyakarta","DI Yogyakarta","55111","ID","+628994161594","bus-00164@contoh.id","ACTIVE"
"BUS-00165","PT Jaya Niaga","Jaya Niaga","9923906955852","ID","2023-09-23","60960","2_5B_50B","Jl. Cempaka No. 120","Medan","Sumatera Utara","20111","ID","+628993829994","bus-00165@contoh.id","ACTIVE"
"BUS-00166","UD Harapan Niaga","Harapan Niaga","9974308446992","ID","2023-09-21","85731","2_5B_50B","N/A","Palembang","Sumatera Selatan","30111","ID","+628998435984","bus-00166@mailuji.example","ACTIVE"
"BUS-00167","CV Sejahtera Nusantara","Sejahtera Nusantara","9957224502766","ID","2013-11-30","15859","GT_50B","Jl. Teratai No. 218","Jakarta Pusat","DKI Jakarta","10110","ID","+628991130121","bus-00167@contoh.id","ACTIVE"
"BUS-00168","PT Maju Utama","Maju Utama","9961420280941","ID","2021-03-28","76558","GT_50B","Jl. Bougenville No. 41","Yogyakarta","DI Yogyakarta","55111","ID","+628998546131","bus-00168@contoh.id","ACTIVE"
"BUS-00169","UD Jaya Logistik","Jaya Logistik","9992641517725","ID","2016-08-06","24041","GT_50B","Jl. Dahlia No. 224","Semarang","Jawa Tengah","50111","ID","+628991314465","bus-00169@contoh.id","ACTIVE"
"BUS-00170","Koperasi Maju Utama","Maju Utama","9943371064336","ID","2016-06-05","98238","2_5B_50B","Jl. Melati No. 220","Makassar","Sulawesi Selatan","90111","ID","+628991390866","bus-00170@surelsintetis.id","ACTIVE"
"BUS-00171","CV Cemerlang Perkasa","Cemerlang Perkasa","9918282697259","ID","2023-07-31","18007","2_5B_50B","Jl. Bougenville No. 217","Makassar","Sulawesi Selatan","90111","ID","+628997184912","bus-00171@contoh.id","ACTIVE"
"BUS-00172","CV Sejahtera Perkasa","Sejahtera Perkasa","9918466416411","ID","2013-05-15","34583","LT_300M","Jl. Flamboyan No. 68","Makassar","Sulawesi Selatan","90111","ID","+628995090805","bus-00172@surelsintetis.id","ACTIVE"
"BUS-00173","PT Sentosa Perkasa","Sentosa Perkasa","9936130211022","ID","2014-06-23","49727","300M_2_5B","Jl. Cempaka No. 115","Yogyakarta","DI Yogyakarta","55111","ID","+628996208748","bus-00173@surelsintetis.id","ACTIVE"
"BUS-00174","Koperasi Cemerlang Bersama","Cemerlang Bersama","9949662081565","ID","2020-01-24","60349","GT_50B","Jl. Dahlia No. 27","Balikpapan","Kalimantan Timur","76111","ID","+628993306870","bus-00174@demo.example","ACTIVE"
"BUS-00175","Koperasi Mandiri Niaga","Mandiri Niaga","9991860693765","ID","2014-11-25","30468","2_5B_50B","Jl. Mawar No. 118","Yogyakarta","DI Yogyakarta","55111","ID","+628993156169","bus-00175@mailuji.example","ACTIVE"
"BUS-00176","UD Sentosa Perkasa","Sentosa Perkasa","9993294800826","ID","2024-10-16","57182","300M_2_5B","Jl. Kenanga No. 208","Makassar","Sulawesi Selatan","90111","ID","+628994935180","bus-00176@surelsintetis.id","ACTIVE"
"BUS-00177","UD Harapan Nusantara","Harapan Nusantara","9997704582424","ID","2022-01-08","47190","LT_300M","Jl. Teratai No. 27","Medan","Sumatera Utara","20111","ID","+628999351711","bus-00177@demo.example","ACTIVE"
"BUS-00178","Koperasi Makmur Perkasa","Makmur Perkasa","9965043606729","ID","2013-10-21","48596","2_5B_50B","Jl. Anggrek No. 237","Surabaya","Jawa Timur","60111","ID","+628998350414","bus-00178@demo.example","ACTIVE"
"BUS-00179","PT Harapan Nusantara","Harapan Nusantara","9965412934040","ID","2017-09-28","41565","300M_2_5B","Jl. Anggrek No. 230","Yogyakarta","DI Yogyakarta","55111","ID","+628991049716","bus-00179@mailuji.example","ACTIVE"
"BUS-00180","UD Sinar Perkasa","Sinar Perkasa","9948543635649","ID","2017-04-05","75468","2_5B_50B","Jl. Kenanga No. 199","Bandung","Jawa Barat","40111","ID","+628996722574","bus-00180@mailuji.example","SUSPENDED"
"BUS-00181","PT Sejahtera Niaga","Sejahtera Niaga","9965696023948","ID","2018-05-22","35545","300M_2_5B","Jl. Dahlia No. 222","Denpasar","Bali","80111","ID","+628999503004","bus-00181@contoh.id","ACTIVE"
"BUS-00182","UD Sejahtera Niaga","Sejahtera Niaga","9927743919450","ID","2015-05-14","65554","GT_50B","Jl. Melati No. 214","Denpasar","Bali","80111","ID","+628997317995","bus-00182@mailuji.example","ACTIVE"
"BUS-00183","Koperasi Makmur Logistik","Makmur Logistik","9998554002414","ID","2012-09-23","17789","GT_50B","Jl. Flamboyan No. 65","Makassar","Sulawesi Selatan","90111","ID","+628996183477","bus-00183@contoh.id","ACTIVE"
"BUS-00184","UD Sentosa Digital","Sentosa Digital","9977173665152","ID","2020-02-18","73824","GT_50B","Jl. Melati No. 211","Surabaya","Jawa Timur","60111","ID","+628995739183","bus-00184@demo.example","ACTIVE"
"BUS-00185","Koperasi Lestari Bersama","Lestari Bersama","9938691241396","ID","2015-05-23","65342","300M_2_5B","Jl. Anggrek No. 68","Palembang","Sumatera Selatan","30111","ID","+628996161269","bus-00185@contoh.id","ACTIVE"
"BUS-00186","UD Lestari Niaga","Lestari Niaga","9969610761268","ID","2019-07-23","63793","LT_300M","Jl. Cempaka No. 24","Jakarta Pusat","DKI Jakarta","10110","ID","+628997100128","bus-00186@demo.example","ACTIVE"
"BUS-00187","PT Mandiri Logistik","Mandiri Logistik","9974170594211","ID","2013-03-14","26712","2_5B_50B","Jl. Melati No. 150","Bandung","Jawa Barat","40111","ID","+628993387815","bus-00187@mailuji.example","ACTIVE"
"BUS-00188","Koperasi Abadi Niaga","Abadi Niaga","9953234974308","ID","2017-12-28","67864","GT_50B","Jl. Bougenville No. 185","Bandung","Jawa Barat","40111","ID","+628999259423","bus-00188@contoh.id","ACTIVE"
"BUS-00189","PT Maju Utama","Maju Utama","9956820021189","ID","2016-08-03","27104","2_5B_50B","Jl. Dahlia No. 59","Semarang","Jawa Tengah","50111","ID","+628994694700","bus-00189@surelsintetis.id","ACTIVE"
"BUS-00190","PT Harapan Logistik","Harapan Logistik","9959945341051","ID","2018-08-11","26687","2_5B_50B","Jl. Dahlia No. 72","Balikpapan","Kalimantan Timur","76111","ID","+628995977209","bus-00190@surelsintetis.id","ACTIVE"
"BUS-00191","UD Abadi Niaga","Abadi Niaga","9939233129124","ID","2019-05-17","87337","LT_300M","Jl. Melati No. 216","Semarang","Jawa Tengah","50111","ID","+628994722776","bus-00191@mailuji.example","ACTIVE"
"BUS-00192","Koperasi Lestari Perkasa","Lestari Perkasa","9973315052122","ID","2021-05-04","56599","GT_50B","Jl. Anggrek No. 71","Medan","Sumatera Utara","20111","ID","+628997902910","bus-00192@mailuji.example","ACTIVE"
"BUS-00193","UD Lestari Nusantara","Lestari Nusantara","9966297543168","ID","2020-08-24","39352","300M_2_5B","Jl. Flamboyan No. 106","Makassar","Sulawesi Selatan","90111","ID","+628995326973","bus-00193@mailuji.example","ACTIVE"
"BUS-00194","PT Maju Utama","Maju Utama","9914399347916","ID","2025-02-26","87884","GT_50B","Jl. Melati No. 203","Denpasar","Bali","80111","ID","+628997949292","bus-00194@mailuji.example","ACTIVE"
"BUS-00195","PT Jaya Niaga","Jaya Niaga","9944620695377","ID","2020-06-07","75379","LT_300M","Jl. Mawar No. 89","Palembang","Sumatera Selatan","30111","ID","+628992591216","bus-00195@demo.example","ACTIVE"
"BUS-00196","Koperasi Makmur Perkasa","Makmur Perkasa","9938034610223","ID","2015-07-22","87950","2_5B_50B","Jl. Dahlia No. 187","Makassar","Sulawesi Selatan","90111","ID","+628996093592","bus-00196@contoh.id","ACTIVE"
"BUS-00197","PT Makmur Nusantara","Makmur Nusantara","9990314724988","ID","2023-03-08","52493","2_5B_50B","Jl. Melati No. 37","Surabaya","Jawa Timur","60111","ID","+628993020185","bus-00197@demo.example","ACTIVE"
"BUS-00198","CV Makmur Niaga","Makmur Niaga","9951792357388","ID","2016-12-05","25751","LT_300M","Jl. Kenanga No. 64","Palembang","Sumatera Selatan","30111","ID","+628998062194","bus-00198@surelsintetis.id","ACTIVE"
"BUS-00199","CV Makmur Nusantara","Makmur Nusantara","9929943659566","ID","2018-05-24","47450","300M_2_5B","Jl. Kenanga No. 214","Semarang","Jawa Tengah","50111","ID","+628991005830","bus-00199@contoh.id","ACTIVE"
"BUS-00200","PT Maju Digital","Maju Digital","9928020217823","ID","2017-06-02","66623","LT_300M","Jl. Melati No. 111","Bandung","Jawa Barat","40111","ID","+628994506908","bus-00200@demo.example","ACTIVE"
"BUS-00201","UD Lestari Niaga","Lestari Niaga","9987245327343","ID","2018-10-18","35779","2_5B_50B","Jl. Flamboyan No. 214","Medan","Sumatera Utara","20111","ID","+628998810826","bus-00201@surelsintetis.id","ACTIVE"
"BUS-00202","PT Abadi Digital","Abadi Digital","9922896014969","ID","2017-07-16","97006","GT_50B","Jl. Teratai No. 135","Makassar","Sulawesi Selatan","90111","ID","+628993273128","bus-00202@demo.example","ACTIVE"
"BUS-00203","Koperasi Makmur Utama","Makmur Utama","9967964017920","ID","2018-08-20","87063","LT_300M","Jl. Teratai No. 74","Jakarta Pusat","DKI Jakarta","10110","ID","+628999565911","bus-00203@contoh.id","ACTIVE"
"BUS-00204","UD Maju Perkasa","Maju Perkasa","9915789025671","ID","2023-04-11","30111","GT_50B","Jl. Mawar No. 225","Surabaya","Jawa Timur","60111","ID","+628994850781","bus-00204@surelsintetis.id","ACTIVE"
"BUS-00205","Koperasi Maju Niaga","Maju Niaga","9996800632811","ID","2018-08-17","61413","GT_50B","Jl. Anggrek No. 76","Surabaya","Jawa Timur","60111","ID","+628993708981","bus-00205@demo.example","ACTIVE"
"BUS-00206","CV Maju Digital","Maju Digital","9970632366694","ID","2023-10-16","17473","GT_50B","Jl. Melati No. 164","Surabaya","Jawa Timur","60111","ID","+628994887532","bus-00206@contoh.id","ACTIVE"
"BUS-00207","CV Cemerlang Bersama","Cemerlang Bersama","9931099019072","ID","2017-10-06","22206","LT_300M","Jl. Teratai No. 130","Jakarta Pusat","DKI Jakarta","10110","ID","+628997046285","bus-00207@contoh.id","ACTIVE"
"BUS-00208","PT Makmur Digital","Makmur Digital","9965346785333","ID","2013-01-08","50027","300M_2_5B","Jl. Cempaka No. 35","Bandung","Jawa Barat","40111","ID","+628997921261","bus-00208@demo.example","ACTIVE"
